"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"C7-APOBEC3A-like","Epithelia","FN1","ITGAV_ITGB1",0.012294750846688,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Epithelia","FN1","ITGAV_ITGB1",0.0127993672164907,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Epithelia","FN1","ITGAV_ITGB1",0.0185558411922771,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Epithelia","FN1","ITGAV_ITGB1",0.010913185971275,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Epithelia","FN1","ITGAV_ITGB1",0.0322986235301625,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-Cycling","Epithelia","FN1","ITGAV_ITGB1",0.00730322414296666,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-OLFML3-CX3CR1-resident","Epithelia","FN1","ITGAV_ITGB1",0.00524627436374234,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-TNF-CCL4-inflammatory","Epithelia","FN1","ITGAV_ITGB1",0.00466822332118522,0.02,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Epithelia","FN1","ITGAV_ITGB1",0.0144225704625849,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","Fibroblast","FN1","ITGAV_ITGB1",0.0159267470277552,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Fibroblast","FN1","ITGAV_ITGB1",0.0165779302615631,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Fibroblast","FN1","ITGAV_ITGB1",0.0239924993350024,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Fibroblast","FN1","ITGAV_ITGB1",0.0141428976116225,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","FN1","ITGAV_ITGB1",0.0415911340227792,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-Cycling","Fibroblast","FN1","ITGAV_ITGB1",0.0094748168498204,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-OLFML3-CX3CR1-resident","Fibroblast","FN1","ITGAV_ITGB1",0.00681043506468443,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-TNF-CCL4-inflammatory","Fibroblast","FN1","ITGAV_ITGB1",0.00606108996934362,0.04,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Fibroblast","FN1","ITGAV_ITGB1",0.0186712640273329,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","Mac-Cycling","FN1","ITGAV_ITGB1",0.0102976524939368,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Mac-Cycling","FN1","ITGAV_ITGB1",0.0107211912101617,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mac-Cycling","FN1","ITGAV_ITGB1",0.0155577418727363,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Mac-Cycling","FN1","ITGAV_ITGB1",0.00913842584155791,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-Cycling","FN1","ITGAV_ITGB1",0.0271414847346065,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-Cycling","FN1","ITGAV_ITGB1",0.0120840682805155,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","Mac-OLFML3-CX3CR1-resident","FN1","ITGAV_ITGB1",0.0108694283200138,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Mac-OLFML3-CX3CR1-resident","FN1","ITGAV_ITGB1",0.0113162150771908,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mac-OLFML3-CX3CR1-resident","FN1","ITGAV_ITGB1",0.0164167388266067,0.01,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Mac-OLFML3-CX3CR1-resident","FN1","ITGAV_ITGB1",0.00964646312108406,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","FN1","ITGAV_ITGB1",0.0286214653825014,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-Cycling","Mac-OLFML3-CX3CR1-resident","FN1","ITGAV_ITGB1",0.00645278560613996,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","FN1","ITGAV_ITGB1",0.0127537563984945,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","FN1","ITGAV_ITGB1",0.00900845871082156,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Myeloid-CLEC10A-APC","FN1","ITGAV_ITGB1",0.00937947586653966,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Myeloid-CLEC10A-APC","FN1","ITGAV_ITGB1",0.0136190836750754,0.01,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Myeloid-CLEC10A-APC","FN1","ITGAV_ITGB1",0.00799318699794633,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myeloid-CLEC10A-APC","FN1","ITGAV_ITGB1",0.0237942591549811,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-Cycling","Myeloid-CLEC10A-APC","FN1","ITGAV_ITGB1",0.00534391004402969,0.03,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","FN1","ITGAV_ITGB1",0.0105736171444673,0.01,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","SMC_myoFibroblast","FN1","ITGAV_ITGB1",0.0251306882705516,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","SMC_myoFibroblast","FN1","ITGAV_ITGB1",0.0261481859755883,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","SMC_myoFibroblast","FN1","ITGAV_ITGB1",0.0376791052729519,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","SMC_myoFibroblast","FN1","ITGAV_ITGB1",0.0223393681277305,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","SMC_myoFibroblast","FN1","ITGAV_ITGB1",0.0646519341004236,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-Cycling","SMC_myoFibroblast","FN1","ITGAV_ITGB1",0.0150070984817789,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-OLFML3-CX3CR1-resident","SMC_myoFibroblast","FN1","ITGAV_ITGB1",0.0108039708185159,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-TNF-CCL4-inflammatory","SMC_myoFibroblast","FN1","ITGAV_ITGB1",0.00961947695911427,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","SMC_myoFibroblast","FN1","ITGAV_ITGB1",0.0294138335652202,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","CD8 T","FN1","ITGA4_ITGB7",0.00830776261460268,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","CD8 T","FN1","ITGA4_ITGB7",0.00865017320722701,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","CD8 T","FN1","ITGA4_ITGB7",0.0125643106851902,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","CD8 T","FN1","ITGA4_ITGB7",0.00737087341592734,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CD8 T","FN1","ITGA4_ITGB7",0.0219689892023298,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-Cycling","CD8 T","FN1","ITGA4_ITGB7",0.0049268328471341,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-OLFML3-CX3CR1-resident","CD8 T","FN1","ITGA4_ITGB7",0.00353680796757033,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-TNF-CCL4-inflammatory","CD8 T","FN1","ITGA4_ITGB7",0.00314651553408827,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Myeloid-CLEC10A-APC","CD8 T","FN1","ITGA4_ITGB7",0.00158433108615951,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","CD8 T","FN1","ITGA4_ITGB7",0.0097523779256997,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","Myeloid","FN1","ITGA4_ITGB7",0.0028452716881037,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Myeloid","FN1","ITGA4_ITGB7",0.00296321439798866,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Myeloid","FN1","ITGA4_ITGB7",0.00431524768319579,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Myeloid","FN1","ITGA4_ITGB7",0.00252283545151356,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myeloid","FN1","ITGA4_ITGB7",0.00759278995126207,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-Cycling","Myeloid","FN1","ITGA4_ITGB7",0.00168358500766849,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-OLFML3-CX3CR1-resident","Myeloid","FN1","ITGA4_ITGB7",0.00120747883098128,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-TNF-CCL4-inflammatory","Myeloid","FN1","ITGA4_ITGB7",0.00107395457007613,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Myeloid-CLEC10A-APC","Myeloid","FN1","ITGA4_ITGB7",0.000540199168382169,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Myeloid","FN1","ITGA4_ITGB7",0.00334323080723677,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Endothelia","LAMA1","ITGA6_ITGB4",0.00170662904540163,0,"LAMA1_ITGA6_ITGB4","LAMA1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelia","LAMA1","ITGA6_ITGB4",0.00115735636027079,0,"LAMA1_ITGA6_ITGB4","LAMA1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Endothelia","LAMA2","ITGA6_ITGB4",0.00297513166935401,0,"LAMA2_ITGA6_ITGB4","LAMA2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Endothelia","LAMA2","ITGA6_ITGB4",0.00433522072991784,0,"LAMA2_ITGA6_ITGB4","LAMA2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelia","LAMA2","ITGA6_ITGB4",0.0118372465098368,0,"LAMA2_ITGA6_ITGB4","LAMA2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Endothelia","LAMA3","ITGA6_ITGB4",0.00255557269542993,0,"LAMA3_ITGA6_ITGB4","LAMA3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Endothelia","LAMA4","ITGA6_ITGB4",0.0233791700672259,0,"LAMA4_ITGA6_ITGB4","LAMA4 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Endothelia","LAMA4","ITGA6_ITGB4",0.0279132038698661,0,"LAMA4_ITGA6_ITGB4","LAMA4 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Endothelia","LAMA4","ITGA6_ITGB4",0.00650807726535589,0,"LAMA4_ITGA6_ITGB4","LAMA4 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelia","LAMA4","ITGA6_ITGB4",0.0336076731364389,0,"LAMA4_ITGA6_ITGB4","LAMA4 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Endothelia","LAMA5","ITGA6_ITGB4",0.00577310489120708,0,"LAMA5_ITGA6_ITGB4","LAMA5 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Endothelia","LAMA5","ITGA6_ITGB4",0.00430203732881813,0,"LAMA5_ITGA6_ITGB4","LAMA5 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Endothelia","LAMB1","ITGA6_ITGB4",0.0191922451697708,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Endothelia","LAMB1","ITGA6_ITGB4",0.0174587422150082,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Endothelia","LAMB1","ITGA6_ITGB4",0.00617477906001473,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelia","LAMB1","ITGA6_ITGB4",0.0264627440850898,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Endothelia","LAMB1","ITGA6_ITGB4",0.00597650112748467,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Endothelia","LAMB2","ITGA6_ITGB4",0.0135789813706848,0,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Endothelia","LAMB2","ITGA6_ITGB4",0.0173972844741617,0,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Endothelia","LAMB2","ITGA6_ITGB4",0.00536261539466514,0,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelia","LAMB2","ITGA6_ITGB4",0.020166263249444,0,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Endothelia","LAMB2","ITGA6_ITGB4",0.012791900028471,0,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Endothelia","LAMC1","ITGA6_ITGB4",0.0196322195444579,0,"LAMC1_ITGA6_ITGB4","LAMC1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Endothelia","LAMC1","ITGA6_ITGB4",0.0248047075192242,0,"LAMC1_ITGA6_ITGB4","LAMC1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Endothelia","LAMC1","ITGA6_ITGB4",0.00591250293860635,0,"LAMC1_ITGA6_ITGB4","LAMC1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelia","LAMC1","ITGA6_ITGB4",0.0274153674268122,0,"LAMC1_ITGA6_ITGB4","LAMC1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Endothelia","LAMC1","ITGA6_ITGB4",0.0153238091565916,0,"LAMC1_ITGA6_ITGB4","LAMC1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Endothelia","LAMC3","ITGA6_ITGB4",0.00183780810876061,0,"LAMC3_ITGA6_ITGB4","LAMC3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Endothelia","LAMC3","ITGA6_ITGB4",0.00214654767913535,0,"LAMC3_ITGA6_ITGB4","LAMC3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","B cell_plasma","FN1","CD44",0.00841301553733455,0.03,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","B cell_plasma","FN1","CD44",0.00875972588845694,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","B cell_plasma","FN1","CD44",0.0127227989254398,0.02,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","B cell_plasma","FN1","CD44",0.00746434601908025,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","B cell_plasma","FN1","CD44",0.0222434372106059,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","B cell_plasma","FN1","CD44",0.00987575074466012,0.02,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","C6-SLC2A1-like","FN1","CD44",0.0412451475341849,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","C6-SLC2A1-like","FN1","CD44",0.042886389190953,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","C6-SLC2A1-like","FN1","CD44",0.061333703970497,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","C6-SLC2A1-like","FN1","CD44",0.0367313985391584,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","C6-SLC2A1-like","FN1","CD44",0.103420018159862,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-Cycling","C6-SLC2A1-like","FN1","CD44",0.0247951526181197,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-OLFML3-CX3CR1-resident","C6-SLC2A1-like","FN1","CD44",0.0179004461118453,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-TNF-CCL4-inflammatory","C6-SLC2A1-like","FN1","CD44",0.0159504752098815,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","C6-SLC2A1-like","FN1","CD44",0.0481391376832452,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","C7-APOBEC3A-like","FN1","CD44",0.0376014086402933,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","C7-APOBEC3A-like","FN1","CD44",0.0391035709882587,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","C7-APOBEC3A-like","FN1","CD44",0.0560189658503658,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","C7-APOBEC3A-like","FN1","CD44",0.0334724981306172,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","C7-APOBEC3A-like","FN1","CD44",0.0948268026471042,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-Cycling","C7-APOBEC3A-like","FN1","CD44",0.0225704515771772,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-OLFML3-CX3CR1-resident","C7-APOBEC3A-like","FN1","CD44",0.0162840306931222,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-TNF-CCL4-inflammatory","C7-APOBEC3A-like","FN1","CD44",0.0145075416318078,0.04,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","C7-APOBEC3A-like","FN1","CD44",0.0439142559394248,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","CD8 T","FN1","CD44",0.0316707887289748,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","CD8 T","FN1","CD44",0.0329441352906415,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","CD8 T","FN1","CD44",0.0473263157392542,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","CD8 T","FN1","CD44",0.0281740392849242,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CD8 T","FN1","CD44",0.0806265520912376,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-Cycling","CD8 T","FN1","CD44",0.0189638497163508,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-OLFML3-CX3CR1-resident","CD8 T","FN1","CD44",0.0136679085361617,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Mac-TNF-CCL4-inflammatory","CD8 T","FN1","CD44",0.0121732907408655,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","CD8 T","FN1","CD44",0.0370262594635529,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Cell cycle cell","FN1","CD44",0.00932464397401762,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","FN1","CD44",0.00847000882788363,0.04,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"C7-APOBEC3A-like","Mac-Cycling","FN1","CD44",0.0304988113540072,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Cell cycle cell","Mac-Cycling","FN1","CD44",0.0317265815901865,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mac-Cycling","FN1","CD44",0.0456022886373696,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Mac-Cycling","FN1","CD44",0.027127834030643,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-Cycling","FN1","CD44",0.0777884982838536,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
