"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0165864146774562,0.979157624974223,0.097,0.156,1,"MAPKAPK5-AS1"
0.0165986956122707,2.36517644811864,0.149,0.121,1,"USP1"
0.0166251751878103,0.89613706735945,0.032,0.064,1,"PIP5K1C"
0.0166528905287955,2.81689502168457,0.056,0.033,1,"STK39"
0.0167346233847298,1.54189931521087,0.323,0.359,1,"APOBEC3C"
0.0167398397685969,1.87198867428175,0.246,0.241,1,"ZNF652"
0.0167558292869187,0.274069550239635,0.038,0.073,1,"TUBGCP5"
0.0168015151813683,0.733122472432212,0.034,0.067,1,"SLC27A5"
0.0168334802119718,2.31883933173898,0.138,0.109,1,"MFNG"
0.0168384878265367,1.09814658036252,0.235,0.377,1,"C4orf48"
0.0169163208417327,0.978948836003022,0.095,0.153,1,"HLTF"
0.0169361300083363,1.4170960267652,0.126,0.2,1,"DHX30"
0.0170137210664502,0.836484243421562,0.052,0.092,1,"EIF5AL1"
0.0170178920851666,1.21149723729749,0.46,0.636,1,"DRAP1"
0.0170346929824047,2.04319241096279,0.135,0.106,1,"PLEKHM2"
0.0170809913997736,1.98775171486089,0.233,0.223,1,"UBA2"
0.0171207550904789,1.27949219536709,0.032,0.064,1,"PEX10"
0.0171449546696363,0.918617520158444,0.07,0.118,1,"WDR36"
0.0171543379306041,1.53187099373846,0.386,0.481,1,"DNAJC8"
0.0171638749329357,1.34162239256107,0.05,0.089,1,"TEX261"
0.0171996115175757,1.96952986516171,0.212,0.194,1,"DDX39B"
0.0172687156450507,0.940357165381623,0.074,0.124,1,"DDX10"
0.0172777354100979,3.21185361772259,0.054,0.031,1,"ZNF836"
0.0172804698302002,1.51450216262531,0.106,0.171,1,"GOLGA7"
0.0172915836375415,1.74823357907717,0.102,0.071,1,"KRI1"
0.0173128378323682,1.73590809691665,0.065,0.112,1,"INO80C"
0.0173714788191651,1.51149354962622,0.068,0.114,1,"RANBP9"
0.0174086460088452,1.28057747990741,0.142,0.225,1,"HMOX2"
0.0174168649432514,2.07919372997319,0.124,0.095,1,"WIPF2"
0.0174414079345102,2.41106427497686,0.079,0.052,1,"HIF1AN"
0.0174461355279029,1.0420501075751,0.034,0.067,1,"FER"
0.0174498194675177,1.81330459062404,0.102,0.071,1,"USP24"
0.017511774996185,1.03637588899797,0.034,0.067,1,"ALKBH4"
0.0175243009850661,0.545923773562879,0.386,0.66,1,"ATP6V0B"
0.0175311185757861,0.988994781136898,0.124,0.195,1,"RNF168"
0.0175915159219863,1.14537007737567,0.036,0.07,1,"POLR3H"
0.0176317015206033,1.06663096262325,0.095,0.153,1,"YY1AP1"
0.0176701937952654,0.873920691831317,0.034,0.067,1,"PANK4"
0.0176945997055837,0.985462876327794,0.093,0.149,1,"RPS6KB1"
0.0177598168769765,1.06854679025689,0.09,0.146,1,"KDM1A"
0.0177855737637219,1.14499794317917,0.447,0.6,1,"ATP5B"
0.0177956057042108,0.88676104814696,0.052,0.092,1,"MTRR"
0.0177989808953051,1.66579480658777,0.036,0.07,1,"TRMO"
0.0178324744670724,0.584385236473204,0.023,0.05,1,"TRAM2-AS1"
0.0179166191623334,1.23223840850752,0.036,0.07,1,"MSANTD3"
0.0179844043842778,1.66383375276046,0.045,0.083,1,"MT1F"
0.01800977782176,0.318007702469179,0.025,0.053,1,"NPIPA1"
0.0181793924570586,1.39545962822215,0.097,0.156,1,"LINS1"
0.0181857323446423,0.988248620450807,0.041,0.076,1,"CDK7"
0.0181959783005039,1.12573382695177,0.104,0.165,1,"C6orf106"
0.0182213407456916,0.834627603035273,0.05,0.088,1,"E4F1"
0.0183167263613662,2.74401806901951,0.061,0.037,1,"STRADB"
0.01833323866387,2.69675490051285,0.072,0.046,1,"GCLM"
0.0184117709016918,0.794513072956936,0.023,0.05,1,"FBXO30"
0.0184185186169737,1.3433943090358,0.397,0.493,1,"CBX3"
0.0184969133414234,0.513628260388637,0.027,0.056,1,"MCM9"
0.0185232003817774,1.13265762351711,0.023,0.05,1,"SAAL1"
0.0185241480390626,1.33760749720982,0.074,0.124,1,"WDR20"
0.0185869289620591,0.865735914974593,0.052,0.091,1,"MTOR"
0.0185906265252806,1.32004507042254,0.063,0.108,1,"EYA3"
0.0186191827885215,1.67068237877973,0.023,0.05,1,"AL512625.1"
0.0186544431074248,0.382200025092286,0.032,0.063,1,"PACS2"
0.0186979621651211,1.79596468446308,0.108,0.173,1,"UBL3"
0.0187763433367602,2.31840210996108,0.108,0.079,1,"ZNF708"
0.0187837350493203,0.651195911404202,0.027,0.056,1,"AREL1"
0.0188543550301732,1.91184442586979,0.093,0.064,1,"SLC2A6"
0.0188651445099472,1.33276382450218,0.09,0.147,1,"ETHE1"
0.0188756965598095,0.899334811823988,0.28,0.459,1,"NDUFAF8"
0.0189026022792385,1.59799399100282,0.061,0.105,1,"WRB"
0.0189218644957399,2.19480018748858,0.054,0.031,1,"ARSD"
0.0189691858988671,0.948596734188931,0.041,0.075,1,"ATP11A"
0.0190355306297503,2.56580264745751,0.052,0.029,1,"PDP1"
0.0190550347478466,1.08008714795811,0.052,0.091,1,"KDM4A"
0.019220045236787,1.03013323625631,0.129,0.2,1,"FAM208B"
0.0192332448900833,1.66316274026454,0.219,0.202,1,"KAT6A"
0.0192828551567189,1.18026735884786,0.088,0.142,1,"PAK1"
0.0193196389161245,1.00447660960325,0.038,0.072,1,"NMT2"
0.0193201324747357,0.600681976408673,0.068,0.113,1,"VPS8"
0.0193402259283717,1.03286200801062,0.043,0.079,1,"CCDC102A"
0.0193639063871454,0.95033629527532,0.208,0.326,1,"UPF3A"
0.0194028912457352,1.04702005042129,0.036,0.069,1,"ZBTB48"
0.0194318387541833,1.67288638487933,0.072,0.121,1,"CISD3"
0.0194629327725686,0.994121719453472,0.027,0.056,1,"DHRS12"
0.0195471992543274,2.289265847611,0.153,0.127,1,"CYB5B"
0.0196786187348009,1.94675841982974,0.269,0.276,1,"ARL6IP1"
0.0197854802581048,1.08280361297959,0.032,0.063,1,"ZNF550"
0.0198097147504116,1.09383753353922,0.056,0.098,1,"ATP2C1"
0.0198344695368801,1.29005846502147,0.165,0.259,1,"SYNGR1"
0.0198526308810437,2.87325882652766,0.079,0.052,1,"STRN"
0.0198944807244528,0.685652039180976,0.108,0.17,1,"MGRN1"
0.0199554659958523,1.49880885291411,0.086,0.14,1,"BORCS6"
0.0201621138869636,1.16325967090668,0.124,0.195,1,"YAF2"
0.0201851252845631,2.30957985309282,0.185,0.164,1,"CHMP2B"
0.0202634591342187,2.42875311506084,0.124,0.096,1,"BRI3BP"
0.0202723527679823,1.50261077082284,0.176,0.15,1,"SPPL2B"
0.0202738070430604,1.29946638584894,0.183,0.288,1,"POP5"
0.02032770515547,2.27541649404165,0.133,0.105,1,"FBXO21"
0.0203832107911215,3.50295217052952,0.05,0.028,1,"FCHSD1"
0.0203912734269318,1.20581317633364,0.047,0.085,1,"GPN2"
0.0204445530612814,0.334164414539837,0.041,0.075,1,"SMPD4"
0.0204663633036924,1.10188585951697,0.084,0.135,1,"ERCC6L2"
0.0205556414360912,0.262945396561386,0.036,0.068,1,"MTPAP"
0.0206943387339844,1.16169614517423,0.061,0.104,1,"SRRD"
0.0207347930818825,0.735656573573425,0.074,0.122,1,"IGFBP2"
0.020736747236773,1.85566858217913,0.223,0.21,1,"EVI2A"
0.0207453689694244,1.29299087215115,0.14,0.218,1,"SDAD1"
0.0209059282179329,0.80676564329207,0.251,0.388,1,"RBM33"
0.0209073148070784,1.35285344988671,0.084,0.136,1,"MVB12A"
0.0209169267353519,1.27562743619447,0.442,0.562,1,"HP1BP3"
0.0212078915872082,0.973107122869226,0.102,0.16,1,"UBN1"
0.0212329321370595,1.39122424859655,0.097,0.156,1,"PCNA"
0.021301671810326,0.517595453849031,0.032,0.062,1,"PICK1"
0.0213122736079036,1.07935260777031,0.065,0.11,1,"ARL17A"
0.0213399968996547,0.682754617580316,0.034,0.065,1,"PCYT2"
0.0213530743926454,0.569448483367223,0.038,0.071,1,"C1QA"
0.0213889356885339,0.863472971519087,0.025,0.052,1,"RIC8B"
0.0213913627299819,0.8964048173885,0.169,0.257,1,"PPP1R15B"
0.0214412640909926,0.628715679557362,0.045,0.081,1,"ATL2"
0.0214531601058158,0.653102585157292,0.027,0.056,1,"GNB1L"
0.0214847453266098,1.01837842043637,0.063,0.106,1,"MGAT4B"
0.0215152433574319,0.612761431706186,0.061,0.102,1,"TOB1"
0.0215467600869993,1.0722057723477,0.056,0.097,1,"KIAA0232"
0.021604064991869,1.89329930610138,0.122,0.093,1,"AP1G2"
0.0216126800959663,1.10848485803032,0.14,0.218,1,"TMX1"
0.0216409830491318,0.819371094161215,0.106,0.166,1,"PSPC1"
0.021658226566425,1.72110270866712,0.065,0.11,1,"FAM98B"
0.0216636529926912,1.8271557865657,0.07,0.117,1,"MRPL39"
0.0216855281928931,2.16643361353167,0.187,0.167,1,"RABEP1"
0.0217056406228162,0.448734581423913,0.034,0.065,1,"DOT1L"
0.0217133039472951,0.610103513236829,0.074,0.122,1,"L3MBTL2"
0.0217396731311977,1.4625081108292,0.102,0.163,1,"COPS8"
0.0217645212298287,1.0987536231,0.074,0.122,1,"APTX"
0.0218584338311947,1.59524742972584,0.28,0.289,1,"C19orf66"
0.0218952781588739,1.17776752401234,0.061,0.103,1,"BOP1"
0.0219235817555797,1.87734556318084,0.084,0.056,1,"ZYX"
0.0219450506885765,2.42114709960228,0.093,0.065,1,"METTL14"
0.0219580153639887,1.74381300552229,0.246,0.243,1,"LARS"
0.0220261585082455,1.06616155370325,0.027,0.056,1,"ACVR1"
0.0220569040709651,1.4606334603242,0.09,0.145,1,"RSU1"
0.0220663401228861,2.3337106483448,0.122,0.094,1,"FOXO1"
0.0221024373775356,2.14402118241997,0.16,0.135,1,"BLCAP"
0.0222274432296325,2.04240116389779,0.117,0.089,1,"C22orf46"
0.0222381984767076,2.55423075930406,0.102,0.074,1,"NOA1"
0.0223199992903015,1.0491513833152,0.043,0.078,1,"TCTA"
0.022363620147249,2.11320120713844,0.14,0.112,1,"NLRP1"
0.0224368269920627,1.26016374565452,0.034,0.065,1,"KANSL3"
0.0224472288957018,1.38740245633806,0.036,0.068,1,"SLC35D1"
0.022461291238847,1.58418890290637,0.316,0.344,1,"PDE4B"
0.0224819733794546,1.80166254086963,0.242,0.234,1,"SSPN"
0.022484817562007,0.683295987819933,0.269,0.416,1,"TMEM259"
0.022529625771987,0.862874303014192,0.239,0.373,1,"XIAP"
0.0225323316032788,1.09278427304967,0.045,0.081,1,"TFB2M"
0.0226063054219378,1.1074065202065,0.072,0.118,1,"DGKZ"
0.0226569580855056,0.939239638337146,0.174,0.268,1,"RBBP7"
0.022685865568962,0.949210787262492,0.054,0.093,1,"PCNX3"
0.0226893570860117,0.527545057417735,0.05,0.087,1,"PIGG"
0.0226903661896032,0.310126470733466,0.061,0.102,1,"NISCH"
0.0226948855469517,-0.474235152586976,0.029,0.058,1,"HSPG2"
0.0227066381404022,2.22350838409057,0.129,0.101,1,"ZNF274"
0.0227923922686632,1.3014625314774,0.138,0.215,1,"STX8"
0.0228251418252135,0.865096187652215,0.282,0.461,1,"TXNL1"
0.0228266317973173,1.40543419822321,0.077,0.125,1,"PHF10"
0.0228698059022744,1.52446209382521,0.129,0.202,1,"COMMD10"
0.0230203656703763,2.53303634147048,0.084,0.057,1,"DCAF15"
0.0231097971414269,2.05498173830934,0.199,0.183,1,"TFAM"
0.0231867043825286,1.33752228841772,0.183,0.287,1,"NBDY"
0.0232612080613808,0.975966544381048,0.088,0.141,1,"LEMD3"
0.0232997138130089,1.02319756284235,0.063,0.106,1,"HCFC2"
0.0233175389075357,1.15142433203955,0.099,0.157,1,"TMEM183A"
0.0233402378751323,2.14701344341577,0.19,0.172,1,"PRPF38A"
0.0234472674244475,1.00122329724482,0.129,0.199,1,"ACSF3"
0.023448756868787,1.38131799400762,0.041,0.075,1,"INTS5"
0.0234936442872798,2.3910207752913,0.113,0.085,1,"GGCT"
0.0235563759886539,1.26354270260197,0.097,0.154,1,"JMJD6"
0.0235602125118296,2.41208467888341,0.124,0.097,1,"SLC39A1"
0.0236036923565497,1.24478885138863,0.097,0.153,1,"TMEM80"
0.0237241119423078,1.29588661567107,0.176,0.273,1,"PCGF5"
0.023851350740242,0.885180679214233,0.287,0.465,1,"MCTS1"
0.0238602044791603,1.42375982472064,0.104,0.164,1,"LAMTOR3"
0.0239130869350396,0.989237196991686,0.181,0.28,1,"IST1"
0.0239579969125164,0.24616772364164,0.029,0.058,1,"CUL9"
0.0239839673267124,0.625635835903708,0.226,0.346,1,"LINC00969"
0.0240461703556647,0.589059028081911,0.034,0.064,1,"ZDHHC8"
0.0240745003123964,1.39085546054753,0.102,0.16,1,"PWWP2A"
0.0240934033947241,0.243389475183061,0.027,0.055,1,"AK1"
0.0241116617895689,1.96325247372318,0.23,0.222,1,"RPAIN"
0.0241519461898848,2.19300979626027,0.117,0.09,1,"ZHX2"
0.0241617480280167,2.30370972086066,0.097,0.07,1,"RRAGC"
0.024291109412838,1.4393032539844,0.183,0.286,1,"TRAPPC6A"
0.0243011407157264,0.909719412136841,0.043,0.077,1,"OASL"
0.0243404216086772,2.0582852414277,0.09,0.064,1,"ACYP1"
0.0245323949514581,2.63248555953843,0.14,0.114,1,"LHPP"
0.0245360800585044,1.30624533012963,0.131,0.203,1,"SHARPIN"
0.0245392959193345,1.61512317340564,0.228,0.215,1,"RAPGEF1"
0.0245525156133568,1.09899152975323,0.176,0.273,1,"NRBF2"
0.02461771459792,1.2333470622714,0.047,0.083,1,"GIPC1"
0.0246375704964418,1.46964243214034,0.081,0.131,1,"NKIRAS2"
0.0246633870038564,0.485435844097561,0.036,0.068,1,"ZNF692"
0.0246643850756022,0.700117968162383,0.032,0.061,1,"HAUS2"
0.0246817812030954,0.824813255524009,0.025,0.052,1,"BX890604.1"
0.0246845003896713,1.19488352867781,0.122,0.191,1,"COA5"
0.0247047284788592,1.07357567594053,0.034,0.064,1,"TNPO2"
0.0247413277401834,2.59484852096875,0.079,0.053,1,"ASH2L"
0.0247802734853497,1.07539765429175,0.156,0.237,1,"S100PBP"
0.0248103191966244,1.94598332060705,0.158,0.132,1,"SETBP1"
0.0248780492063625,0.892952977637264,0.029,0.058,1,"CHUK"
0.02491000919614,1.02534586453615,0.289,0.476,1,"TMEM160"
0.0249536173890871,2.40507174425481,0.07,0.045,1,"ZDHHC23"
0.0249858976665835,0.747547506120938,0.027,0.055,1,"PIAS3"
0.0250543160344408,0.603787180631196,0.032,0.061,1,"ZNF500"
0.025196134238837,1.1666911513375,0.041,0.074,1,"TAOK2"
0.025214431887468,1.43280640514439,0.151,0.234,1,"RNF13"
0.0252418658036576,1.14898115966061,0.032,0.061,1,"MAPK8IP3"
0.0252688351613804,1.83579187431871,0.296,0.319,1,"EPS15"
0.0252786120637671,1.99111785964395,0.19,0.172,1,"PITHD1"
0.0252916712811675,0.971651280467232,0.102,0.159,1,"NOL11"
0.025350974517187,0.922027441880027,0.068,0.111,1,"THADA"
0.0253713618203672,1.1772159980836,0.065,0.109,1,"PPP1R8"
0.025403613877712,1.02683632298436,0.097,0.153,1,"FBXO22"
0.0254129115027135,1.36758844671564,0.196,0.304,1,"DDHD1"
0.0254525157731239,2.55556323287672,0.102,0.075,1,"MTHFD1"
0.0254741856315521,1.07204069928018,0.063,0.105,1,"CLDN3"
0.0254926516465963,1.21178730192075,0.045,0.08,1,"MKRN2"
0.0255048975930106,0.591261262376824,0.309,0.496,1,"PTPN2"
0.0255803877430316,2.26118434670543,0.074,0.049,1,"OGFRL1"
0.0256143698071001,2.59237359846485,0.126,0.1,1,"ZDHHC6"
0.0256396785907166,1.54645219349112,0.032,0.061,1,"CROT"
0.0256424285082563,1.21550145509782,0.038,0.071,1,"STX11"
0.0256555256098439,1.73864822668762,0.223,0.214,1,"BNIP2"
0.0256866824059621,2.29821881462604,0.124,0.097,1,"PPTC7"
0.0257973093936293,2.20530212948992,0.104,0.077,1,"ZNF138"
0.0258155659288465,1.50781462366755,0.156,0.243,1,"ATXN10"
0.025840861141894,1.2644797884902,0.129,0.199,1,"ARMCX6"
0.0259613067980725,1.1562337510162,0.045,0.08,1,"C14orf37"
0.0260392502473679,0.674246104591539,0.045,0.079,1,"USP46"
0.0260605403135344,1.49239616814231,0.054,0.093,1,"FADD"
0.0261088464942609,0.941141130421099,0.063,0.105,1,"AP5Z1"
0.026241928746535,1.01762448435373,0.293,0.479,1,"RAD23A"
0.0262580122806153,1.0766201079347,0.106,0.165,1,"GDI1"
0.0263672821291736,0.195444834532972,0.038,0.07,1,"CTDP1"
0.0263806483426577,0.533744954790421,0.041,0.073,1,"TCEAL3"
0.0263849672827103,1.38806092593316,0.05,0.087,1,"KBTBD3"
0.026406525900931,1.2052312525771,0.095,0.15,1,"FAM104A"
0.0264952936661567,0.884201074929553,0.056,0.095,1,"NPRL3"
0.0265221259800169,1.96483569204618,0.169,0.146,1,"SLC39A10"
0.0265277671995135,2.13271854766023,0.074,0.049,1,"OXSR1"
0.0266042979391192,1.73344412456911,0.194,0.176,1,"ZNF217"
0.0266163697084905,0.827015805333355,0.052,0.089,1,"ZC3H12A"
0.0267455320544704,1.72572744868558,0.305,0.332,1,"CYLD"
0.0267664485880547,0.848755173215608,0.368,0.632,1,"MRPL20"
0.0267998950493843,1.597287565016,0.138,0.11,1,"LPCAT1"
0.0268699634636904,2.02183954741713,0.212,0.199,1,"MKRN1"
0.0270366546211669,0.634354924283737,0.056,0.095,1,"EIF4ENIF1"
0.0270944622130786,1.65992706252828,0.307,0.333,1,"EPC1"
0.0271033233622609,0.275134713364661,0.025,0.051,1,"TRIM65"
0.027115914225825,0.859897201361897,0.072,0.117,1,"ZBTB43"
0.0271244270675265,1.18858572814478,0.074,0.121,1,"PPA2"
0.027134281719345,0.337078673217343,0.603,0.788,1,"COX7A2"
0.0271471856637103,1.58886907207425,0.115,0.088,1,"FABP5"
0.0271660294649474,1.02199847993281,0.056,0.095,1,"CIZ1"
0.0272095424041882,2.35829058732785,0.056,0.034,1,"HAPLN3"
0.0273002877360786,0.822086102739009,0.144,0.218,1,"SYMPK"
0.0273051763590342,0.96726823122082,0.302,0.49,1,"PRMT1"
0.0273405124477019,0.904728070468447,0.115,0.177,1,"KXD1"
0.0273756146071115,2.25656608155993,0.063,0.04,1,"KCTD7"
0.0273868123883539,1.68104095097415,0.255,0.258,1,"M6PR"
0.02741701571056,0.802214253256266,0.041,0.073,1,"ZNF844"
0.0274320415757018,1.04505272855863,0.458,0.624,1,"C8orf59"
0.0274481047692359,1.19729114096087,0.054,0.092,1,"STAM"
0.02758120184846,1.71090989736232,0.172,0.149,1,"EEA1"
0.0275845186809725,1.29410092035123,0.163,0.251,1,"RFXANK"
0.0275985421660877,1.25663666641912,0.052,0.089,1,"SKIV2L"
0.0276378939735681,1.24102831831281,0.07,0.114,1,"ZDHHC5"
0.0276781426520122,0.846544992658471,0.045,0.079,1,"SPATA20"
0.0277882436777723,2.0325003705814,0.111,0.083,1,"ZNF672"
0.027836632743784,1.30492057834292,0.183,0.283,1,"PRPF6"
0.0278448568820435,1.10537004517388,0.038,0.07,1,"WDR83"
0.0278452892523545,1.27762888919265,0.122,0.188,1,"C5orf24"
0.0278576818357864,0.164551519317378,0.027,0.054,1,"PREP"
0.0278981199164749,1.28366461535072,0.054,0.092,1,"STN1"
0.0279387317788773,0.507117343616536,0.036,0.067,1,"MAPKAPK3"
0.0280034792438603,1.06023007048438,0.047,0.083,1,"LRRC28"
0.0281425382357909,0.954430734459816,0.061,0.101,1,"NSUN2"
0.0281555671769356,0.671662841189343,0.036,0.067,1,"CCDC61"
0.0281967097739108,0.841280882600422,0.025,0.051,1,"UAP1L1"
0.0281981211876737,1.12019903514299,0.043,0.076,1,"MCCC1"
0.0282079315633554,1.12953018515894,0.034,0.064,1,"TRAPPC9"
0.0282421353892482,2.86808605616434,0.061,0.038,1,"SLC6A6"
0.0282599121920702,2.05851149480745,0.158,0.134,1,"ATXN3"
0.0283781679010838,1.27451699049401,0.047,0.083,1,"PDZD8"
0.0284016166478363,0.977396310148997,0.025,0.051,1,"SBF2"
0.0284183402005699,2.07870479707924,0.228,0.224,1,"APH1A"
0.0284336358243088,0.970119957114554,0.036,0.067,1,"NCBP1"
0.0284727489338547,2.7244797892863,0.065,0.042,1,"AMN1"
0.028541997721787,1.59792031369122,0.088,0.14,1,"ELP6"
0.0285565422929877,0.622765733760426,0.032,0.06,1,"NDUFAF5"
0.0285735551146094,1.16995534946929,0.036,0.067,1,"AP3M2"
0.0285775893553913,0.874116303956062,0.032,0.06,1,"MIER3"
0.0285839918986133,1.03817235270339,0.041,0.073,1,"FDX2"
0.0285953947832586,1.10730412381234,0.23,0.359,1,"NFE2L2"
0.028651340489328,0.944118612860791,0.027,0.054,1,"ENPP4"
0.028651340489328,0.699983408053904,0.027,0.054,1,"RCCD1"
0.0288147332610866,1.45572281080704,0.041,0.073,1,"CNOT6"
0.0288234093076682,1.36685775270262,0.068,0.111,1,"EIPR1"
0.0289212183723955,1.21435101759775,0.208,0.325,1,"PNKD"
0.0289649716102731,0.470457493628428,0.047,0.082,1,"DAPK3"
0.0289939336001205,1.47065409347247,0.366,0.444,1,"PPP1CC"
0.0290755676147614,1.17700138802983,0.21,0.329,1,"PPP1R7"
0.0290937019766567,1.27739470619576,0.038,0.07,1,"FBXO2"
0.0291172505067272,1.39465469020509,0.025,0.051,1,"PRUNE1"
0.0291762561032414,0.946810419625119,0.223,0.346,1,"NAGK"
0.0291996745007594,1.12186961593617,0.14,0.214,1,"RBM42"
0.0292404058082872,0.74258742873073,0.366,0.622,1,"NDUFB10"
0.0293293613253714,1.49795842015362,0.142,0.218,1,"U2AF1L4"
0.0293810151774274,1.40507901420634,0.341,0.386,1,"TRA2A"
0.0293897789814378,0.986158692666394,0.115,0.176,1,"QARS"
0.0294655110729143,1.24434199286639,0.129,0.199,1,"AASDHPPT"
0.0295788110363268,1.23462313688093,0.086,0.136,1,"GRWD1"
0.0297394914190206,0.875694745010553,0.296,0.474,1,"USP16"
0.0297541291755559,1.62867005590773,0.111,0.173,1,"RANGRF"
0.0298694908442186,1.3379160332684,0.059,0.098,1,"RBM15B"
0.0298712196922372,0.448920610977299,0.4,0.67,1,"PSMD8"
0.0299564355165817,1.75691730074653,0.045,0.079,1,"KLK1"
0.0300567167239849,1.26785109574916,0.126,0.195,1,"EPN1"
0.0300652122216865,1.50254784002791,0.149,0.23,1,"ARL2BP"
0.0300850305941139,0.876553604528687,0.102,0.157,1,"SLC25A42"
0.0301285645629906,1.69936877363368,0.284,0.304,1,"CACYBP"
0.0301344672885157,0.871746388421348,0.131,0.199,1,"PRR4"
0.0301482050835996,0.968011675134281,0.056,0.095,1,"PCGF3"
0.0304202876718869,1.06121008793176,0.061,0.101,1,"GSPT2"
0.0304288858824211,1.35975012327171,0.151,0.234,1,"CUEDC2"
0.0304649241688018,1.54243425962703,0.142,0.22,1,"RELB"
0.0304728578949763,1.47481666825608,0.07,0.114,1,"HMGCL"
0.0305844402088377,1.36078605196048,0.063,0.104,1,"SCAMP1"
0.0305908022091926,0.688806517797109,0.135,0.203,1,"VEZT"
0.0306117922008069,1.4959028016168,0.056,0.095,1,"CES2"
0.0307569336886963,1.46249603157649,0.361,0.432,1,"PRPF40A"
0.0307750846856826,2.24524725812463,0.138,0.114,1,"BCL7B"
0.0308788426271491,1.26033106504837,0.084,0.132,1,"NADK"
0.0308984059504302,2.16419000530056,0.156,0.133,1,"ZBED5"
0.0309421642879804,1.0844043633138,0.081,0.129,1,"C1orf174"
0.0309533516948288,0.969739609627389,0.05,0.085,1,"CDK2AP1"
0.0310022578600893,1.09665447777348,0.447,0.593,1,"DDX18"
0.031013872195445,1.45647771255763,0.061,0.101,1,"GTPBP8"
0.0310360221941301,1.19857451187032,0.115,0.176,1,"CDYL"
0.0310413031980732,1.14768318908799,0.23,0.364,1,"C1orf43"
0.0310593804824404,2.78403867268899,0.072,0.048,1,"ASB1"
0.0311360798007606,1.37710908504991,0.056,0.095,1,"APBA3"
0.0311639611980052,1.28861745806069,0.239,0.38,1,"ZCRB1"
0.0311784225073197,1.20644202133896,0.084,0.133,1,"AP1S1"
0.0311950103972316,0.748410753744008,0.045,0.079,1,"ATP7A"
0.0312121317626233,0.819916233948551,0.113,0.173,1,"ACAA2"
0.0312425648814697,1.16112481162749,0.429,0.57,1,"SELENOT"
0.031476454157562,1.37448069581701,0.368,0.451,1,"PFDN2"
0.0314772811660977,0.380174301164168,0.027,0.053,1,"ABCC10"
