"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Mono-FCN1-S100A8-S100A9","Mac-FOLR2-LYVE1-resident","HLA-DRA","CD4",0.118139022696546,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid","Mac-FOLR2-LYVE1-resident","HLA-DRA","CD4",0.150509539989256,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid-CLEC10A-APC","Mac-FOLR2-LYVE1-resident","HLA-DRA","CD4",0.127895086812575,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Other T","Mac-FOLR2-LYVE1-resident","HLA-DRA","CD4",0.0183713786454932,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"C6-SLC2A1-like","Mac-NUPR1-IGF2-stress","HLA-DRA","CD4",0.0410979987668777,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"C7-APOBEC3A-like","Mac-NUPR1-IGF2-stress","HLA-DRA","CD4",0.0572086939364497,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Cell cycle cell","Mac-NUPR1-IGF2-stress","HLA-DRA","CD4",0.0215511279184917,0.01,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-Cycling","Mac-NUPR1-IGF2-stress","HLA-DRA","CD4",0.0427532663815307,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-FOLR2-LYVE1-resident","Mac-NUPR1-IGF2-stress","HLA-DRA","CD4",0.0531557244733265,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-NUPR1-IGF2-stress","Mac-NUPR1-IGF2-stress","HLA-DRA","CD4",0.0373012464248165,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-OLFML3-CX3CR1-resident","Mac-NUPR1-IGF2-stress","HLA-DRA","CD4",0.0608923452982763,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-TNF-CCL4-inflammatory","Mac-NUPR1-IGF2-stress","HLA-DRA","CD4",0.040989137420472,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mono-FCN1-S100A8-S100A9","Mac-NUPR1-IGF2-stress","HLA-DRA","CD4",0.04263842708916,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid","Mac-NUPR1-IGF2-stress","HLA-DRA","CD4",0.0556264412685162,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid-CLEC10A-APC","Mac-NUPR1-IGF2-stress","HLA-DRA","CD4",0.0464882412648254,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B cell_plasma","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.0440198835983929,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"C6-SLC2A1-like","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.108713997619651,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"C7-APOBEC3A-like","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.147260067406634,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD8 T","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.038061163672411,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Cell cycle cell","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.0589861196412198,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Epithelia","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.0387597563675186,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-Cycling","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.112772298193182,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-FOLR2-LYVE1-resident","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.137759574982318,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-NUPR1-IGF2-stress","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.0993176668756624,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-OLFML3-CX3CR1-resident","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.155783993653187,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-TNF-CCL4-inflammatory","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.108446288923925,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mono-FCN1-S100A8-S100A9","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.11249148327499,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.143566477815936,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","HLA-DRA","CD4",0.121845605942078,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"C6-SLC2A1-like","Mac-TNF-CCL4-inflammatory","HLA-DRA","CD4",0.0437156023138188,0.01,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"C7-APOBEC3A-like","Mac-TNF-CCL4-inflammatory","HLA-DRA","CD4",0.0607873674901204,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Cell cycle cell","Mac-TNF-CCL4-inflammatory","HLA-DRA","CD4",0.0229535583845734,0.03,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-Cycling","Mac-TNF-CCL4-inflammatory","HLA-DRA","CD4",0.0454712974615208,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-FOLR2-LYVE1-resident","Mac-TNF-CCL4-inflammatory","HLA-DRA","CD4",0.0564960584116922,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-NUPR1-IGF2-stress","Mac-TNF-CCL4-inflammatory","HLA-DRA","CD4",0.0396870366842027,0.01,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-OLFML3-CX3CR1-resident","Mac-TNF-CCL4-inflammatory","HLA-DRA","CD4",0.0646856386499513,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-TNF-CCL4-inflammatory","Mac-TNF-CCL4-inflammatory","HLA-DRA","CD4",0.0436001226586283,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mono-FCN1-S100A8-S100A9","Mac-TNF-CCL4-inflammatory","HLA-DRA","CD4",0.0453495031612269,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid","Mac-TNF-CCL4-inflammatory","HLA-DRA","CD4",0.0591123432675118,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid-CLEC10A-APC","Mac-TNF-CCL4-inflammatory","HLA-DRA","CD4",0.0494314609418094,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"C6-SLC2A1-like","Mono-FCN1-S100A8-S100A9","HLA-DRA","CD4",0.0353097734536471,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"C7-APOBEC3A-like","Mono-FCN1-S100A8-S100A9","HLA-DRA","CD4",0.0492680265045129,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Cell cycle cell","Mono-FCN1-S100A8-S100A9","HLA-DRA","CD4",0.0184628696522835,0.01,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-Cycling","Mono-FCN1-S100A8-S100A9","HLA-DRA","CD4",0.0367408462500525,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-FOLR2-LYVE1-resident","Mono-FCN1-S100A8-S100A9","HLA-DRA","CD4",0.0457503173310937,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-NUPR1-IGF2-stress","Mono-FCN1-S100A8-S100A9","HLA-DRA","CD4",0.0320298926418341,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-OLFML3-CX3CR1-resident","Mono-FCN1-S100A8-S100A9","HLA-DRA","CD4",0.0524688356223121,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mac-TNF-CCL4-inflammatory","Mono-FCN1-S100A8-S100A9","HLA-DRA","CD4",0.0352156810273621,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Mono-FCN1-S100A8-S100A9","Mono-FCN1-S100A8-S100A9","HLA-DRA","CD4",0.0366415386956636,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid","Mono-FCN1-S100A8-S100A9","HLA-DRA","CD4",0.047894236521954,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Myeloid-CLEC10A-APC","Mono-FCN1-S100A8-S100A9","HLA-DRA","CD4",0.0399725025040847,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B cell_plasma","Myeloid","HLA-DRA","CD4",0.035418702559902,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"C6-SLC2A1-like","Myeloid","HLA-DRA","CD4",0.0886441623599964,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"C7-APOBEC3A-like","Myeloid","HLA-DRA","CD4",0.121040580937022,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD8 T","Myeloid","HLA-DRA","CD4",0.0305870232474875,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Cell cycle cell","Myeloid","HLA-DRA","CD4",0.0476062648789785,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
