"source","target","mor","confidence"
"NFATC1","TMEM131L",1,"C"
"NFATC1","TNFAIP3",1,"C"
"NFATC1","UBR5",1,"C"
"NFATC2","CD40LG",1,"A"
"NFATC2","CDK4",1,"A"
"NFATC2","CSF2",1,"A"
"NFATC2","EGR3",1,"A"
"NFATC2","FOXP3",1,"A"
"NFATC2","IFNG",1,"A"
"NFATC2","IL2",1,"A"
"NFATC2","IL4",1,"A"
"NFATC2","IL5",1,"A"
"NFATC2","TERT",1,"A"
"NFE2","TBXA2R",1,"C"
"NFE2","GCLC",1,"C"
"NFE2","TBXAS1",1,"C"
"NFE2","ADCK1",1,"C"
"NFE2","ADGRV1",1,"C"
"NFE2","ARID1A",1,"C"
"NFE2","CAMK2G",1,"C"
"NFE2","DAB2IP",1,"C"
"NFE2","DENND3",1,"C"
"NFE2","DST",1,"C"
"NFE2","DYSF",1,"C"
"NFE2","EFHB",1,"C"
"NFE2","EGLN3",1,"C"
"NFE2","ERGIC1",1,"C"
"NFE2","FHAD1",1,"C"
"NFE2","FOXK1",1,"C"
"NFE2","FYB1",1,"C"
"NFE2","GNA12",1,"C"
"NFE2","INPP5D",1,"C"
"NFE2","KCNMA1",1,"C"
"NFE2","MAP2K3",1,"C"
"NFE2","MAP4",1,"C"
"NFE2","MICAL2",1,"C"
"NFE2","NABP1",1,"C"
"NFE2","PIK3AP1",1,"C"
"NFE2","PISD",1,"C"
"NFE2","PLB1",1,"C"
"NFE2","PRDM10",1,"C"
"NFE2","PRKCB",1,"C"
"NFE2","PRR5",1,"C"
"NFE2","PTK2",1,"C"
"NFE2","PTPRE",1,"C"
"NFE2","RERE",1,"C"
"NFE2","RGS3",1,"C"
"NFE2","RREB1",1,"C"
"NFE2","SCARB1",1,"C"
"NFE2","SEMA4D",1,"C"
"NFE2","SH2D6",1,"C"
"NFE2","SH3BP5",1,"C"
"NFE2","SH3TC1",1,"C"
"NFE2","SLC25A37",1,"C"
"NFE2","SNX29",1,"C"
"NFE2","STK10",1,"C"
"NFE2","STK40",1,"C"
"NFE2","TNS1",1,"C"
"NFE2","UBC",1,"C"
"NFE2","ZBTB20",1,"C"
"NFE2","ZSCAN31",1,"C"
"NFE2L1","PARVA",1,"C"
"NFE2L1","ADCY9",1,"C"
"NFE2L1","AKR1C3",1,"C"
"NFE2L1","ANO10",1,"C"
"NFE2L1","ARHGAP6",1,"C"
"NFE2L1","ARNTL",1,"C"
"NFE2L1","BCAS3",1,"C"
"NFE2L1","CALD1",1,"C"
"NFE2L1","CPQ",1,"C"
"NFE2L1","DENND1A",1,"C"
"NFE2L1","DLGAP1",1,"C"
"NFE2L1","EXOC6B",1,"C"
"NFE2L1","FOXK1",1,"C"
"NFE2L1","GNAL",1,"C"
"NFE2L1","IRAG1",1,"C"
"NFE2L1","KIF13A",1,"C"
"NFE2L1","PARN",1,"C"
"NFE2L1","POPDC3",1,"C"
"NFE2L1","RTN4",1,"C"
"NFE2L1","SETD5",1,"C"
"NFE2L1","SETMAR",1,"C"
"NFE2L1","SORBS1",1,"C"
"NFE2L1","SORT1",1,"C"
"NFE2L1","SQSTM1",1,"C"
"NFE2L1","TBC1D5",1,"C"
"NFE2L1","TEAD1",1,"C"
"NFE2L1","TMEM245",1,"C"
"NFE2L1","TNS1",1,"C"
"NFE2L1","TXNRD1",1,"C"
"NFE2L1","UBE2H",1,"C"
"NFE2L1","ZFAT",1,"C"
"NFE2L2","GCLC",1,"B"
"NFE2L2","GSTA1",1,"B"
"NFE2L2","HMOX1",1,"B"
"NFE2L2","MTHFR",1,"B"
"NFE2L2","NQO1",1,"B"
"NFE2L2","SQSTM1",1,"B"
"NFE2L2","TXN",1,"B"
"NFE2L2","TXNRD1",1,"B"
"NFE2L2","ABCC1",1,"B"
"NFE2L2","NQO2",1,"B"
"NFE2L2","TGIF1",1,"B"
"NFIC","ALAS1",1,"A"
"NFIC","C4BPB",1,"A"
"NFIC","COL18A1",1,"A"
"NFIC","COL1A1",1,"A"
"NFIC","CSH1",1,"A"
"NFIC","CYP17A1",1,"A"
"NFIC","CYP1A1",-1,"A"
"NFIC","FABP7",1,"A"
"NFIC","GFAP",1,"A"
"NFIC","GTF3C1",1,"A"
"NFIC","GTF3C2",1,"A"
"NFIC","GUCY1B1",1,"A"
"NFIC","HMGB1",1,"A"
"NFIC","HSD11B2",1,"A"
"NFIC","ITGA5",-1,"A"
"NFIC","JUN",1,"A"
"NFIC","MATN1",-1,"A"
"NFIC","MYC",1,"A"
"NFIC","POLD2",1,"A"
"NFIC","POLE2",1,"A"
"NFIC","PROC",1,"A"
"NFIC","SLC2A4",1,"A"
"NFIC","SLC34A2",1,"A"
"NFIC","SMUG1",1,"A"
"NFIC","TFAP2A",1,"A"
"NFIC","TFPI2",1,"A"
"NFIC","TP53",1,"A"
"NFIC","VWF",1,"A"
"NFKB1","A2M",1,"A"
"NFKB1","ABCB1",1,"A"
"NFKB1","ADORA1",1,"A"
"NFKB1","AGER",1,"A"
"NFKB1","AGT",1,"A"
"NFKB1","AKT1",-1,"A"
"NFKB1","ALOX5AP",1,"A"
"NFKB1","AMH",1,"A"
"NFKB1","AR",-1,"A"
"NFKB1","ATF3",1,"A"
"NFKB1","B2M",1,"A"
"NFKB1","BCL2",1,"A"
"NFKB1","BCL2A1",1,"A"
"NFKB1","BCL2L1",1,"A"
"NFKB1","BCL3",1,"A"
"NFKB1","BIRC2",1,"A"
"NFKB1","BIRC3",1,"A"
"NFKB1","BIRC5",1,"A"
"NFKB1","BRCA1",1,"A"
"NFKB1","BRCA2",1,"A"
"NFKB1","BST1",1,"A"
"NFKB1","CCL11",1,"A"
"NFKB1","CCL2",1,"A"
"NFKB1","CCL22",1,"A"
"NFKB1","CCL3",1,"A"
"NFKB1","CCL4",1,"A"
"NFKB1","CCL5",1,"A"
"NFKB1","CCND1",1,"A"
"NFKB1","CCND2",1,"A"
"NFKB1","CCR7",1,"A"
"NFKB1","CD40",1,"A"
"NFKB1","CD40LG",1,"A"
"NFKB1","CD58",1,"A"
"NFKB1","CD69",1,"A"
"NFKB1","CD74",1,"A"
"NFKB1","CD80",1,"A"
"NFKB1","CD83",1,"A"
"NFKB1","CD86",1,"A"
"NFKB1","CDK4",1,"A"
"NFKB1","CFLAR",1,"A"
"NFKB1","CFTR",1,"A"
"NFKB1","COL1A1",-1,"A"
"NFKB1","COL1A2",-1,"A"
"NFKB1","CR2",1,"A"
"NFKB1","CRMP1",1,"A"
"NFKB1","CRP",1,"A"
"NFKB1","CSF1",1,"A"
"NFKB1","CSF2",1,"A"
"NFKB1","CSNK2A1",1,"A"
"NFKB1","CTCF",-1,"A"
"NFKB1","CTSB",1,"A"
"NFKB1","CXCL1",1,"A"
"NFKB1","CXCL10",1,"A"
"NFKB1","CXCL2",1,"A"
"NFKB1","CXCL3",1,"A"
"NFKB1","CXCL5",1,"A"
"NFKB1","CXCL8",1,"A"
"NFKB1","CYP19A1",-1,"A"
"NFKB1","CYP27B1",1,"A"
"NFKB1","DEFB4A",1,"A"
"NFKB1","EBI3",1,"A"
"NFKB1","EDN1",1,"A"
"NFKB1","EGFR",1,"A"
"NFKB1","ELF3",1,"A"
"NFKB1","F3",1,"A"
"NFKB1","F8",1,"A"
"NFKB1","FAS",1,"A"
"NFKB1","FASLG",1,"A"
"NFKB1","FBP1",1,"A"
"NFKB1","FCGRT",1,"A"
"NFKB1","FN1",-1,"A"
"NFKB1","GADD45A",1,"A"
"NFKB1","GADD45G",1,"A"
"NFKB1","GATA3",1,"A"
"NFKB1","GDNF",1,"A"
"NFKB1","GSTP1",1,"A"
"NFKB1","HIF1A",1,"A"
"NFKB1","HLA-F",1,"A"
"NFKB1","HMOX1",1,"A"
"NFKB1","HSD11B2",1,"A"
"NFKB1","ICAM1",1,"A"
"NFKB1","IER3",1,"A"
"NFKB1","IFNA1",1,"A"
"NFKB1","IFNB1",1,"A"
"NFKB1","IFNG",1,"A"
"NFKB1","IL10",1,"A"
"NFKB1","IL12A",1,"A"
"NFKB1","IL12B",1,"A"
"NFKB1","IL17C",1,"A"
"NFKB1","IL18",1,"A"
"NFKB1","IL1A",-1,"A"
"NFKB1","IL1B",1,"A"
"NFKB1","IL1RN",1,"A"
"NFKB1","IL2",1,"A"
"NFKB1","IL23A",1,"A"
"NFKB1","IL2RA",1,"A"
"NFKB1","IL4",1,"A"
"NFKB1","IL5",1,"A"
"NFKB1","IL6",1,"A"
"NFKB1","IRF1",1,"A"
"NFKB1","IRF4",1,"A"
"NFKB1","IRF7",1,"A"
"NFKB1","JUNB",1,"A"
"NFKB1","KLK3",1,"A"
"NFKB1","LPL",1,"A"
"NFKB1","LTA",1,"A"
"NFKB1","MADCAM1",1,"A"
"NFKB1","MAT2A",1,"A"
"NFKB1","MICA",1,"A"
"NFKB1","MMP13",1,"A"
"NFKB1","MMP14",1,"A"
"NFKB1","MMP2",1,"A"
"NFKB1","MMP3",1,"A"
"NFKB1","MMP9",1,"A"
"NFKB1","MYB",1,"A"
"NFKB1","MYC",1,"A"
"NFKB1","NFKBIA",1,"A"
"NFKB1","NOD2",1,"A"
"NFKB1","NOLC1",1,"A"
"NFKB1","NOS1",1,"A"
"NFKB1","NOS2",1,"A"
"NFKB1","NOS3",1,"A"
"NFKB1","NQO1",1,"A"
"NFKB1","PDE7A",1,"A"
"NFKB1","PDGFB",1,"A"
"NFKB1","PIGR",1,"A"
"NFKB1","PLAU",1,"A"
"NFKB1","PLAUR",1,"A"
"NFKB1","PTAFR",1,"A"
"NFKB1","PTGS2",1,"A"
"NFKB1","PTHLH",1,"A"
"NFKB1","PTPN13",1,"A"
"NFKB1","RIPK2",1,"A"
"NFKB1","RRM2B",1,"A"
"NFKB1","SAA2",1,"A"
"NFKB1","SELE",1,"A"
"NFKB1","SERPINA3",-1,"A"
"NFKB1","SERPINB1",1,"A"
"NFKB1","SERPINE1",1,"A"
"NFKB1","SOCS3",1,"A"
"NFKB1","SOD2",1,"A"
"NFKB1","TBX21",1,"A"
"NFKB1","TFF3",1,"A"
"NFKB1","TFPI2",1,"A"
"NFKB1","THBD",-1,"A"
"NFKB1","TIMP1",-1,"A"
"NFKB1","TLR2",1,"A"
"NFKB1","TNC",1,"A"
"NFKB1","TNF",1,"A"
"NFKB1","TNFAIP3",1,"A"
"NFKB1","TNFRSF10A",1,"A"
"NFKB1","TNFRSF10B",1,"A"
"NFKB1","TNFSF10",1,"A"
"NFKB1","TP53",1,"A"
"NFKB1","TRAF1",1,"A"
"NFKB1","TRAF2",1,"A"
"NFKB1","VCAM1",1,"A"
"NFKB1","VEGFA",1,"A"
"NFKB1","VEGFC",1,"A"
"NFKB1","VEGFD",1,"A"
"NFKB1","VIM",1,"A"
"NFKB1","VWF",1,"A"
"NFKB1","WT1",1,"A"
"NFKB1","XIAP",1,"A"
"NFKB2","BCL2",-1,"B"
"NFKB2","BCL2L1",-1,"B"
"NFKB2","CCL21",1,"B"
"NFKB2","CCND2",1,"B"
"NFKB2","CDK6",1,"B"
"NFKB2","CXCL8",1,"B"
"NFKB2","SELP",1,"B"
"NFKB2","SND1",1,"B"
"NFKB2","BCL3",-1,"B"
"NFKB2","CD44",-1,"B"
"NFKB2","CD58",-1,"B"
"NFKB2","IL2RA",-1,"B"
"NFKB2","IL6",-1,"B"
"NFKB2","NEURL3",-1,"B"
"NFKB2","RARA",-1,"B"
"NFKB2","TNFAIP3",-1,"B"
"NFKB2","TNIP1",-1,"B"
"NFKB2","TRAF1",-1,"B"
"NFYA","ABCB1",1,"B"
"NFYA","ACTB",1,"B"
"NFYA","DDIT3",1,"B"
"NFYA","FDPS",1,"B"
"NFYA","FXR2",1,"B"
"NFYA","SP3",1,"B"
"NFYA","AP3M2",1,"B"
"NFYA","CD74",1,"B"
"NFYA","PNRC2",1,"B"
"NFYA","ZNF608",1,"B"
"NFYB","ACTB",1,"C"
"NFYB","FXR2",1,"C"
"NFYB","CCNB1",1,"C"
"NFYB","CD74",1,"C"
"NFYB","CREBRF",1,"C"
"NFYB","CRYZL1",1,"C"
"NFYB","PCNA",1,"C"
"NFYB","AMN1",1,"C"
"NFYB","AP2A1",1,"C"
"NFYB","ATRIP",1,"C"
"NFYB","BAZ1B",1,"C"
"NFYB","BFSP1",1,"C"
"NFYB","BRSK2",1,"C"
"NFYB","CCNB2",1,"C"
"NFYB","CDK1",1,"C"
"NFYB","CKS2",1,"C"
"NFYB","COQ10B",1,"C"
"NFYB","COQ8A",1,"C"
"NFYB","DLG3",1,"C"
"NFYB","DNAJB1",1,"C"
"NFYB","DPF1",1,"C"
"NFYB","EIF2AK3",1,"C"
"NFYB","ELMO1",1,"C"
"NFYB","EPB41",1,"C"
"NFYB","FADS1",1,"C"
"NFYB","FAM117A",1,"C"
"NFYB","FCHO1",1,"C"
"NFYB","FDFT1",1,"C"
"NFYB","FZD2",1,"C"
"NFYB","GCNT2",1,"C"
"NFYB","GNA12",1,"C"
"NFYB","HNRNPDL",1,"C"
"NFYB","IER5",1,"C"
"NFYB","KCNAB2",1,"C"
"NFYB","KCNB1",1,"C"
"NFYB","KLHL25",1,"C"
"NFYB","LBR",1,"C"
"NFYB","LINS1",1,"C"
"NFYB","LIPA",1,"C"
"NFYB","LYPLA1",1,"C"
"NFYB","MAT2B",1,"C"
"NFYB","MBNL1",1,"C"
"NFYB","MKNK2",1,"C"
"NFYB","MKRN1",1,"C"
"NFYB","MLEC",1,"C"
"NFYB","MPHOSPH9",1,"C"
"NFYB","MRTFA",1,"C"
"NFYB","NCEH1",1,"C"
"NFYB","NEK7",1,"C"
"NFYB","NUCB2",1,"C"
"NFYB","OSBPL9",1,"C"
"NFYB","OTULINL",1,"C"
"NFYB","PAK4",1,"C"
"NFYB","PASK",1,"C"
"NFYB","PDIA4",1,"C"
"NFYB","PEX16",1,"C"
"NFYB","PRDM11",1,"C"
"NFYB","RGS3",1,"C"
"NFYB","RHOF",1,"C"
"NFYB","RHOQ",1,"C"
"NFYB","SEC22C",1,"C"
"NFYB","SLC27A1",1,"C"
"NFYB","SOD2",1,"C"
"NFYB","SRRM1",1,"C"
"NFYB","SSBP3",1,"C"
"NFYB","TBC1D31",1,"C"
"NFYB","TMEM14C",1,"C"
"NFYB","TMEM245",1,"C"
"NFYB","TXNIP",1,"C"
"NFYB","TXNRD1",1,"C"
"NFYB","UBP1",1,"C"
"NFYB","UHRF1",1,"C"
"NFYB","UVRAG",1,"C"
"NFYB","VCP",1,"C"
"NFYB","VIPR1",1,"C"
"NFYB","ZNF608",1,"C"
"NR1H2","ABCA1",1,"C"
"NR1H2","ABCG1",1,"C"
"NR1H2","BHLHE40",1,"C"
"NR1H2","SREBF1",1,"C"
"NR1H2","FASN",1,"C"
"NR1H2","PPARG",1,"C"
"NR1H2","CDC42EP4",1,"C"
"NR1H2","DNAJB12",1,"C"
"NR1H2","EIF1",1,"C"
"NR1H2","MNT",1,"C"
"NR1H2","NCOR2",1,"C"
"NR1H2","SQSTM1",1,"C"
"NR1H2","TBC1D1",1,"C"
"NR1H3","ABCA1",1,"C"
"NR1H3","ABCG1",1,"C"
"NR1H3","APOE",1,"C"
"NR1H3","BHLHE40",1,"C"
"NR1H3","SREBF1",1,"C"
"NR1H3","FASN",1,"C"
"NR1H3","ABCD1",1,"C"
"NR1H3","AKR1C4",1,"C"
"NR1H3","KIAA1217",1,"C"
"NR1H3","PPARG",1,"C"
"NR1H3","RNF145",1,"C"
"NR1H3","TMEM135",1,"C"
"NR2C2","ASXL1",1,"C"
"NR2C2","GCC2",1,"C"
"NR2C2","NR2C1",1,"C"
"NR2C2","SNRNP200",1,"C"
"NR2C2","TAF2",1,"C"
"NR2C2","ACBD3",1,"C"
"NR2C2","ADGRF3",1,"C"
"NR2C2","AGPS",1,"C"
"NR2C2","ANAPC15",1,"C"
"NR2C2","ANKIB1",1,"C"
"NR2C2","ANXA11",1,"C"
"NR2C2","ASB8",1,"C"
"NR2C2","ATP11A",1,"C"
"NR2C2","BAZ1B",1,"C"
"NR2C2","BRD9",1,"C"
"NR2C2","CCDC146",1,"C"
"NR2C2","CCDC51",1,"C"
"NR2C2","CCDC71",1,"C"
"NR2C2","CFAP61",1,"C"
"NR2C2","CHMP4B",1,"C"
"NR2C2","CLUH",1,"C"
"NR2C2","CNOT9",1,"C"
"NR2C2","CWC15",1,"C"
"NR2C2","DDX42",1,"C"
"NR2C2","DICER1",1,"C"
"NR2C2","DUS1L",1,"C"
"NR2C2","EBAG9",1,"C"
"NR2C2","EHMT1",1,"C"
"NR2C2","EIF3M",1,"C"
"NR2C2","FAM193B",1,"C"
"NR2C2","GCN1",1,"C"
"NR2C2","GOLGB1",1,"C"
"NR2C2","GPATCH8",1,"C"
"NR2C2","IMPACT",1,"C"
"NR2C2","KDM4D",1,"C"
"NR2C2","KDM5A",1,"C"
"NR2C2","KMT5A",1,"C"
"NR2C2","KRIT1",1,"C"
"NR2C2","LSM7",1,"C"
"NR2C2","MAP3K11",1,"C"
"NR2C2","MAPKAP1",1,"C"
"NR2C2","MRPL20",1,"C"
"NR2C2","MRPL33",1,"C"
"NR2C2","MRPS28",1,"C"
"NR2C2","NAA50",1,"C"
"NR2C2","NDUFAF6",1,"C"
"NR2C2","NDUFB7",1,"C"
"NR2C2","NDUFS6",1,"C"
"NR2C2","NFE2L2",1,"C"
"NR2C2","NFXL1",1,"C"
"NR2C2","NOL7",1,"C"
"NR2C2","NUP107",1,"C"
"NR2C2","NUP37",1,"C"
"NR2C2","PAK4",1,"C"
"NR2C2","PARPBP",1,"C"
"NR2C2","PCBP1",1,"C"
"NR2C2","PHF12",1,"C"
"NR2C2","PPIH",1,"C"
"NR2C2","PRPF40A",1,"C"
"NR2C2","PTAR1",1,"C"
"NR2C2","RAB11FIP2",1,"C"
"NR2C2","RPRD1B",1,"C"
"NR2C2","RPS21",1,"C"
"NR2C2","RPS3A",1,"C"
"NR2C2","RPS6KC1",1,"C"
"NR2C2","SAP18",1,"C"
"NR2C2","SCNM1",1,"C"
"NR2C2","SELENOI",1,"C"
"NR2C2","SKIDA1",1,"C"
"NR2C2","SMARCD2",1,"C"
"NR2C2","SNRPF",1,"C"
"NR2C2","SPPL2B",1,"C"
"NR2C2","SRCAP",1,"C"
"NR2C2","TBC1D22A",1,"C"
"NR2C2","TMA7",1,"C"
"NR2C2","TMCO1",1,"C"
"NR2C2","TMEM248",1,"C"
"NR2C2","TNRC6A",1,"C"
"NR2C2","TOMM40",1,"C"
"NR2C2","TRIP13",1,"C"
"NR2C2","TTC31",1,"C"
"NR2C2","TTI1",1,"C"
"NR2C2","TXNL1",1,"C"
"NR2C2","USP37",1,"C"
"NR2C2","VPS13D",1,"C"
"NR2C2","WTAP",1,"C"
"NR2C2","ZNF3",1,"C"
"NR2C2","ZNF513",1,"C"
"NR2F1","AGT",-1,"C"
"NR2F1","APOA2",-1,"C"
"NR2F1","APOC3",-1,"C"
"NR2F1","CYP19A1",-1,"C"
"NR2F1","EPO",-1,"C"
"NR2F1","LHCGR",-1,"C"
"NR2F1","ABCA2",1,"C"
"NR2F1","ADAP1",1,"C"
"NR2F1","ADGRG1",1,"C"
"NR2F1","AGPAT3",1,"C"
"NR2F1","AHDC1",1,"C"
"NR2F1","ARHGEF1",1,"C"
"NR2F1","ARHGEF2",1,"C"
"NR2F1","ARHGEF4",1,"C"
"NR2F1","ATP11A",1,"C"
"NR2F1","ATP2B3",1,"C"
"NR2F1","BEGAIN",1,"C"
"NR2F1","BRSK2",1,"C"
"NR2F1","COL27A1",1,"C"
"NR2F1","COL5A1",1,"C"
"NR2F1","CPNE7",1,"C"
"NR2F1","CRB2",1,"C"
"NR2F1","CTBP2",1,"C"
"NR2F1","CTIF",1,"C"
"NR2F1","EHMT1",1,"C"
"NR2F1","FBLN1",1,"C"
"NR2F1","FGD5",1,"C"
"NR2F1","FLT4",1,"C"
"NR2F1","FSCN1",1,"C"
"NR2F1","GDPD5",1,"C"
"NR2F1","GPSM1",1,"C"
"NR2F1","GRAMD4",1,"C"
"NR2F1","HDAC7",1,"C"
"NR2F1","IQSEC1",1,"C"
"NR2F1","KAZN",1,"C"
"NR2F1","KCNAB2",1,"C"
"NR2F1","KIF21B",1,"C"
"NR2F1","LINGO1",1,"C"
"NR2F1","LRP1",1,"C"
"NR2F1","MAD1L1",1,"C"
"NR2F1","MIDEAS",1,"C"
"NR2F1","MYO18A",1,"C"
"NR2F1","NEK6",1,"C"
"NR2F1","NRXN2",1,"C"
"NR2F1","OSBPL5",1,"C"
"NR2F1","PAK4",1,"C"
"NR2F1","PALM",1,"C"
"NR2F1","PDXK",1,"C"
"NR2F1","PEPD",1,"C"
"NR2F1","PHACTR3",1,"C"
"NR2F1","PLXNA2",1,"C"
"NR2F1","PLXND1",1,"C"
"NR2F1","PRKAR1B",1,"C"
"NR2F1","RHBDF2",1,"C"
"NR2F1","RIPOR3",1,"C"
"NR2F1","ROR2",1,"C"
"NR2F1","SDK2",1,"C"
"NR2F1","SULF2",1,"C"
"NR2F1","SULT2B1",1,"C"
"NR2F1","SYNJ2",1,"C"
"NR2F1","TACC2",1,"C"
"NR2F1","TNK2",1,"C"
"NR2F1","TOP1MT",1,"C"
"NR2F1","TPCN1",1,"C"
"NR2F1","UBAC1",1,"C"
"NR2F1","UNKL",1,"C"
"NR2F1","ZFYVE28",1,"C"
"NR2F1","ZNF469",1,"C"
"NR2F2","ACTA1",1,"A"
"NR2F2","APOA1",-1,"A"
"NR2F2","APOA2",-1,"A"
"NR2F2","APOB",1,"A"
"NR2F2","APOC2",1,"A"
"NR2F2","APOC3",1,"A"
"NR2F2","BGLAP",1,"A"
"NR2F2","CETP",1,"A"
"NR2F2","F9",1,"A"
"NR2F2","HNF4A",-1,"A"
"NR2F2","MYH6",1,"A"
"NR2F2","MYOD1",1,"A"
"NR2F2","MYOG",1,"A"
"NR2F2","OXT",1,"A"
"NR2F2","PENK",1,"A"
"NR2F2","POU5F1",-1,"A"
"NR2F2","PPARA",1,"A"
"NR2F2","TF",1,"A"
"NR2F6","LHCGR",-1,"C"
"NR2F6","AGPAT3",-1,"C"
"NR2F6","APOB",-1,"C"
"NR2F6","RAB11FIP4",-1,"C"
"NR2F6","AFF1",-1,"C"
"NR2F6","ARHGEF16",-1,"C"
"NR2F6","ARID5B",-1,"C"
"NR2F6","ASPSCR1",-1,"C"
"NR2F6","ATP2B2",-1,"C"
"NR2F6","CCDC12",-1,"C"
"NR2F6","GPT2",-1,"C"
"NR2F6","GRAMD4",-1,"C"
"NR2F6","HIVEP2",-1,"C"
"NR2F6","IMPA2",-1,"C"
"NR2F6","KSR1",-1,"C"
"NR2F6","LSM4",-1,"C"
"NR2F6","MVK",-1,"C"
"NR2F6","MYO18A",-1,"C"
"NR2F6","OSBPL10",-1,"C"
"NR2F6","PHACTR2",-1,"C"
"NR2F6","PLCB1",-1,"C"
"NR2F6","PLCD3",-1,"C"
"NR2F6","PTPRF",-1,"C"
"NR2F6","RAB31",-1,"C"
"NR2F6","RBPJ",-1,"C"
"NR2F6","RXRA",-1,"C"
"NR2F6","SFXN5",-1,"C"
"NR2F6","SLC1A7",-1,"C"
"NR2F6","SPAG9",-1,"C"
"NR2F6","TRNP1",-1,"C"
"NR2F6","TTC7A",-1,"C"
"NR2F6","VPS54",-1,"C"
"NR3C1","ATF2",-1,"A"
"NR3C1","ATP1B1",-1,"A"
"NR3C1","BGLAP",-1,"A"
"NR3C1","CALD1",1,"A"
"NR3C1","CDK6",-1,"A"
"NR3C1","ETS1",-1,"A"
"NR3C1","NR1I3",1,"A"
"NR3C1","RLN1",1,"A"
"NR3C1","RLN2",1,"A"
"NR3C1","SCNN1A",1,"A"
"NR4A1","CYP17A1",1,"C"
"NR4A1","E2F1",1,"C"
"NR4A1","HSD3B2",1,"C"
"NR4A1","MDM2",-1,"C"
"NR4A1","STAR",1,"C"
"NR4A1","ADD3",1,"C"
"NR4A1","AKAP13",1,"C"
"NR4A1","ALAS1",1,"C"
"NR4A1","AMPD3",1,"C"
"NR4A1","ANXA11",1,"C"
"NR4A1","BCOR",1,"C"
"NR4A1","BHLHE40",1,"C"
"NR4A1","CACNA1C",1,"C"
"NR4A1","CCDC6",1,"C"
"NR4A1","CDKAL1",1,"C"
"NR4A1","CHD9",1,"C"
"NR4A1","CREB3L2",1,"C"
"NR4A1","CTIF",1,"C"
"NR4A1","CUEDC1",1,"C"
"NR4A1","DUSP5",1,"C"
"NR4A1","FHAD1",1,"C"
"NR4A1","FHIT",1,"C"
"NR4A1","FOXP1",1,"C"
"NR4A1","GAS7",1,"C"
"NR4A1","LMBR1",1,"C"
"NR4A1","LPAR1",1,"C"
"NR4A1","LPP",1,"C"
"NR4A1","PARVB",1,"C"
"NR4A1","RERE",1,"C"
"NR4A1","RNF220",1,"C"
"NR4A1","SERPINE1",1,"C"
"NR4A1","SH3KBP1",1,"C"
"NR4A1","SIK3",1,"C"
"NR4A1","SMAD7",1,"C"
"NR4A1","SMAP2",1,"C"
"NR4A1","STK40",1,"C"
"NR4A1","TBC1D14",1,"C"
"NR4A1","TG",1,"C"
"NR4A1","WBP1L",1,"C"
"NR4A1","ZBTB20",1,"C"
"NR4A1","ZHX3",1,"C"
"NR4A1","ZMYND8",1,"C"
"NR5A1","AMH",1,"A"
"NR5A1","AMHR2",1,"A"
"NR5A1","CYP11A1",1,"A"
"NR5A1","CYP11B1",1,"A"
"NR5A1","CYP11B2",-1,"A"
"NR5A1","CYP17A1",1,"A"
"NR5A1","CYP19A1",1,"A"
"NR5A1","CYP21A2",1,"A"
"NR5A1","HSD3B2",1,"A"
"NR5A1","LHB",-1,"A"
"NR5A1","MC2R",1,"A"
"NR5A1","NR0B1",1,"A"
"NR5A1","POU5F1",1,"A"
"NR5A1","SRY",1,"A"
"NR5A1","STAR",1,"A"
"NR5A2","CYP11B1",1,"C"
"NR5A2","ABCG2",1,"C"
"NR5A2","BAHCC1",1,"C"
"NR5A2","BMPER",1,"C"
"NR5A2","C1QTNF6",1,"C"
"NR5A2","CD276",1,"C"
"NR5A2","CYP11A1",1,"C"
"NR5A2","CYP7A1",1,"C"
"NR5A2","DNM2",1,"C"
"NR5A2","F11R",1,"C"
"NR5A2","FAM160A1",1,"C"
"NR5A2","FCN2",1,"C"
"NR5A2","FGD5",1,"C"
"NR5A2","KCNB1",1,"C"
"NR5A2","KRT18",1,"C"
"NR5A2","MAP3K14",1,"C"
"NR5A2","MYO10",1,"C"
"NR5A2","MYO1B",1,"C"
"NR5A2","MYO5C",1,"C"
"NR5A2","PKP4",1,"C"
"NR5A2","PLEKHF1",1,"C"
"NR5A2","PPM1D",1,"C"
"NR5A2","PRKCH",1,"C"
"NR5A2","RARA",1,"C"
"NR5A2","RPGR",1,"C"
"NR5A2","SCNN1B",1,"C"
"NR5A2","SYTL2",1,"C"
"NR5A2","TBC1D30",1,"C"
"NR5A2","TXNRD1",1,"C"
"NR5A2","VDR",1,"C"
"NR5A2","XPNPEP1",1,"C"
"NR5A2","ZMYND8",1,"C"
"NRF1","CAPNS1",1,"C"
"NRF1","FMR1",1,"C"
"NRF1","FXR2",1,"C"
"NRF1","PRDX5",1,"C"
"NRF1","CRTC1",1,"C"
"NRF1","KDM2A",1,"C"
"NRF1","OTUD5",1,"C"
"NRF1","ACIN1",1,"C"
"NRF1","ARMC6",1,"C"
"NRF1","ARRDC3",1,"C"
"NRF1","B9D1",1,"C"
"NRF1","BRF1",1,"C"
"NRF1","CBX5",1,"C"
"NRF1","CIC",1,"C"
"NRF1","CLASP1",1,"C"
"NRF1","DEDD2",1,"C"
"NRF1","DGKQ",1,"C"
"NRF1","DIDO1",1,"C"
"NRF1","EHMT1",1,"C"
"NRF1","EIF4ENIF1",1,"C"
"NRF1","FADS1",1,"C"
"NRF1","FADS2",1,"C"
